"";"GSM3688814_p.15.06.2016_01_AS6.ga.cel";"GSM3688815_p.15.06.2016_02_AS2.ga.cel";"GSM3688816_p.15.06.2016_03_AS3.ga.cel";"GSM3688817_p.15.06.2016_04_AS5.ga.cel";"GSM3688818_p.15.06.2016_14_AS7.ga.cel";"GSM3688819_p.15.06.2016_05_S15.ga.cel";"GSM3688820_p.15.06.2016_07_S10.ga.cel";"GSM3688821_p.15.06.2016_09_S29.ga.cel";"P.Value";"adj.P.Val";"B"
"16769749";10,4893556429446;6,21314632102311;8,57911368536567;7,6196370617808;5,87616530945945;8,09239220061765;5,98590240450532;6,06253339672899;0,354724996170978;0,606035634912634;-5,72193861823171
"16769751";5,92384820250798;5,12101142987186;6,11609503913242;5,41001970663637;4,63374171150336;7,4154299811158;7,61114991685037;4,80704701965834;0,409959823657789;0,649769596347286;-5,81469335377146
"16769752";5,20373790664435;4,55083914209026;5,23070047511057;6,9526295029413;3,75118893466797;6,54905349717923;3,8952845822889;3,86918802084026;0,54602751806099;0,744644107072178;-5,97907205101929
"16769753";6,35895793204877;4,62964874826434;5,00221516098562;8,52886788367068;4,37230348442954;3,61716163410104;3,19017008067728;4,14033509571145;0,0773816952723417;0,379796500706872;-4,54478487455097
"16769754";4,38044999235116;2,97597431976844;3,06866463889753;2,95691536255569;4,12491769867693;2,98586832825316;3,98370156657583;8,2400392377007;0,135353070663989;0,430709415723856;-5,00625302022975
"16769755";7,55369049271453;3,84682905250096;4,76960620852398;5,63290539444035;3,64495321908461;5,08530610569814;5,77532821849268;6,41723493192539;0,957593733650732;0,979890556977968;-6,16833366728402
"16769756";3,80599810499748;3,27359933652175;5,74852326839769;4,4346804127714;3,9649233886865;3,61716163410104;8,84953394714054;10,0152886907406;0,0411158858430589;0,332040761547447;-4,00054578370408
"16769757";3,07886144782404;3,26253846106249;3,91490927268271;3,1623636397349;3,43696215980392;2,64117605801682;6,27944454932216;3,70154789376688;0,730217954761835;0,862364886839439;-6,10756146898853
"16769758";4,60102911124476;6,51275356862887;5,94559513215471;4,83539975385295;3,82916254046486;5,08530610569814;5,30758151291398;4,28725323589885;0,546611195270032;0,745045399776237;-5,97962583946493
"16769759";3,13908743264067;3,6163373144834;3,85410708781665;4,02437713714621;3,55319759699572;2,98586832825316;2,64405987819454;3,55319759699572;0,860040035645309;0,933363827851164;-6,15353577457187
"16769761";5,9095132442359;6,47510559071157;6,19713516421042;6,41918679934421;5,79825936781021;4,87347348334962;6,95539878079033;5,61786841094267;0,55664366779788;0,751247976171995;-5,98897493107241
"16769804";5,32779869368933;7,27852503389014;6,43660433285797;5,98635917539709;4,87133107729463;5,79676988312447;6,06209707208746;6,33804982645784;0,95041713060825;0,97604897476808;-6,167789475165
"16769809";7,35754416649455;6,13057759559093;7,10437791332113;6,97109613017762;6,49716401362187;7,06985417493362;8,55773055635835;7,11081011544518;0,282815229108742;0,550276575841715;-5,56689636603847
"16769900";5,9050551117638;5,44095120833447;5,59929263739136;5,29562544148338;5,11473734151566;6,1836163335477;7,77310183880398;5,95281248232919;0,0262895667441858;0,318424882880384;-3,60587662595308
"16769903";8,40939358601845;7,2729964651485;7,48949904347039;7,69413768897751;7,09080491478377;7,73799124521574;8,67278550691665;7,73353688906543;0,219066641602976;0,500309130648467;-5,38076708655636
"16769972";8,76409018373694;8,01347477739223;8,51802263818136;8,56600964642412;8,32014511546586;8,97331890221957;9,13623239028109;8,07538377089161;0,245169728362502;0,520794010545639;-5,46409242522634
"16770085";7,65160381206265;6,74359377336672;7,22731722565021;7,20555871045407;6,87799720667262;7,53922564848873;7,94082869183391;6,3834784168532;0,257892916077982;0,530590429333734;-5,50090036833131
"16770142";6,55821130470073;6,2490960680131;6,29956607797859;6,35461773277523;5,67348723318097;7,02275090102978;7,53918618896894;6,14245324618148;0,0728902615370155;0,374908014297736;-4,49418706607929
"16770281";6,14421293943575;7,25908961826063;7,00045163331559;6,00925833644116;7,42106473893416;6,82384980533799;6,07097870537376;7,12360328476235;0,560192525477215;0,752990434365883;-5,99220638950223
"16770309";6,56815757475817;5,77820523575495;6,27129971784811;6,01944562316489;5,45963806559864;6,22620176505527;6,99791568416013;6,39997003798056;0,135367942282884;0,430709415723856;-5,00634126807257
"16770344";7,23054079988684;6,40505520441096;6,99783608518677;6,97274053361621;6,57161063306137;7,37732195955429;7,84506279850217;7,18186033705309;0,0486319271629459;0,343330334183917;-4,1468320962729
"16770446";12,160358595214;12,4335618186661;10,4191752361385;11,3993994509536;12,4377568617741;11,4500538255717;11,3373331681558;10,6550267483063;0,506387215238043;0,717962157081736;-5,93878092318507
"16770448";4,43554538774406;5,9801111431098;4,23831280335973;5,20575367606062;6,04231359801485;5,86971955367998;4,43121800394301;4,7548271045943;0,820777976224045;0,913259336424643;-6,14294304209469
"16770451";6,42247003946162;5,14126384203484;8,43730614661609;6,23493476429961;4,60168359673678;5,82766281364298;5,69526200348137;5,76978830581195;0,238382447582097;0,515124400672999;-5,44349143723259
"16770452";11,5538737313745;11,3133728066457;11,3620136931946;11,6110165098977;12,0650397966974;12,2293378127693;12,5690875277497;10,7526051518148;0,593579682984258;0,777062415345346;-6,02075929872255
"16770453";5,46375013704003;4,66448250354489;5,43621317592655;6,0258584987313;4,25396363724131;6,0962861366778;5,75204687222146;4,55106933180703;0,136606346854642;0,431644885218433;-5,01365227733833
"16770454";5,29498423256328;5,6190596724783;6,63333731135119;5,76250465297538;4,54848834414195;4,23111406972201;8,80474772167566;4,72606376376983;0,557421306903008;0,751753214380513;-5,98968636626511
"16770456";4,68613995847992;4,33315588332721;5,03890618522871;4,99374120284291;3,7335590644875;4,77830171802264;5,50794358032308;6,63391855003091;0,033094124546133;0,325364868372611;-3,80984297308011
"16770458";10,5014394116634;9,85880089106513;9,82602883147486;10,4039128700404;9,95701007290011;9,90745104102949;10,5732170939047;9,16262084145443;0,90351299763431;0,95374769414792;-6,16211954841305
"16770460";5,96922707267288;5,10287595905905;3,12595334077829;3,46300770920608;5,21061637423679;5,9350964900536;5,27489592583004;4,02397024813829;0,762628366206456;0,880437348394482;-6,12205512365142
"16770461";5,64626283064537;4,67700529654917;5,84233380346534;4,92725786373062;4,73884860726121;5,66987496119127;7,42246096851928;6,70275139445288;0,0130211831504935;0,268516829152638;-2,97469019658723
"16770462";6,32894274846122;5,5519500755667;6,35696485051369;6,00824876661063;5,98285816054565;5,82620936050613;3,3862704607734;6,8345848856269;0,60822540618377;0,787467723798634;-6,03228036148492
"16770463";4,1059650204114;5,37780779269343;3,1841651104802;5,1629672256748;3,36155329830741;3,49433736301092;4,95282694538897;3,92749414020968;0,886723457286768;0,945932448983035;-6,1591890519843
"16770464";7,33451304600991;10,006058253381;7,09405870048899;6,60642330324353;6,62352751092196;8,34134519439621;9,23722496117204;7,54301748670118;0,598216784377545;0,780389078131058;-6,0244710156423
"16770465";3,72181702491347;5,23988115690509;5,92003619711086;6,2546482811778;6,7324286645332;3,83060687939645;4,65568440242988;6,33911045377399;0,527983650115322;0,73170935133848;-5,96140041963093
"16770467";5,81981275064476;4,37074525552485;6,78476332878448;5,79911222778411;4,0072311914508;9,398666517544;4,80805913031034;5,03138738902479;0,526950597220472;0,730882223214322;-5,96035563776793
"16770468";6,47913149514795;4,46102185194838;6,45116239510195;7,47660355246033;4,19495044950337;7,4020671425768;6,61399928258179;6,00223571470453;0,648624572120811;0,814255699967814;-6,06112578763503
"16770534";6,86384646381023;5,51230859097038;6,23323135480274;5,92783942830343;5,51675991547028;4,39365885240971;6,94108182885211;6,10770345752239;0,714956237719247;0,852376893212558;-6,09999018423731
"16770664";7,22507123732924;6,29680012510508;6,2067008558615;6,19458238045603;7,19915929829697;6,22290131545319;6,57750603287319;5,47489492479289;0,0397485346055222;0,33075731935012;-3,97094076059081
"16770778";5,47158205728766;4,63820982762195;5,03286739883244;4,57679986694139;4,70888957483742;4,47013027187235;6,38177188954001;5,18919897613352;0,432077013459569;0,667615018837126;-5,84692702783668
"16770812";5,76047748657194;6,36493975087812;6,00737111495066;5,92180155794945;5,6409036539296;6,06765040352783;4,77223045708207;6,30638749113374;0,451940320788027;0,681831682332953;-5,87381947843091
"16770828";6,00880698560573;5,81249807891616;6,00880698560573;6,00880698560573;5,17509090332427;6,83338324653721;7,04900258708036;5,7662520711576;0,0886164605120002;0,389820185487058;-4,65870142236897
"16770915";9,64075313625029;8,41278671918128;8,8773395989375;9,22517007547654;8,2990497515363;8,9423165199437;9,81576508204493;8,54788054354742;0,641923944711259;0,809287862576158;-6,05662762308038
"16771013";4,15031072503789;4,62700969188583;4,0706778123503;4,03126918525351;4,36182858216119;4,89368821713785;4,91075609825609;4,1170566177646;0,523639238829241;0,728097547434351;-5,95698197128742
"16771042";6,49777992493166;6,20555141602327;6,26740111950387;6,12483541143381;6,16601208684756;5,97906975222471;5,60229248676296;6,48215686593635;0,474714522359054;0,698115249666507;-5,90246607638911
"16771065";4,83838761132876;3,95953426599693;4,91479345772257;4,20023147941714;4,74720951074989;4,75280772334119;4,76006518223744;4,62847832780435;0,929724347084457;0,967202265433185;-6,16574162696344
"16771242";6,87340006977014;5,80862424584414;6,29202499180526;6,23961276580932;5,43747427254673;6,28134622655569;6,18659603268105;6,14335606748673;0,847728890057509;0,928118765198958;-6,15050924707327
"16771277";6,61510155984395;5,80169712148923;6,1137198723877;5,97948513953023;5,47982766537124;6,01501549002675;5,47842087744976;6,71526160276688;0,217100751818081;0,498034995271189;-5,3740146060872
"16771310";9,77761649783093;9,42509172751169;8,95007189854833;10,0950573093143;8,89614637549315;9,4495535610672;10,179378154074;8,75544419915937;0,333925435734161;0,591262935933447;-5,68166320912555
"16771311";4,53624137402364;4,52123812429537;3,75169493130467;4,55933746744173;7,90860846394811;4,79849355107801;8,19680365013058;4,89617751851206;0,85115497162752;0,929272394742124;-6,15137829729753
"16771312";9,09871516812501;8,88501422763574;9,30252165836024;9,31185846789946;9,95301820802963;9,77035659837251;10,5228105267764;8,69482401176556;0,189295380679492;0,472234372348393;-5,27000638062374
"16771313";6,2876922393262;5,67660442598194;7,58310731190212;5,8926043139374;5,07751385145519;6,89485389304761;8,36500834611412;5,69591178720433;0,300143187735127;0,565328241612753;-5,60861581849527
"16771314";9,18743741712283;8,42302665159931;7,96924741112112;6,71139739614837;6,49323378905623;6,69737824015146;8,02646659691501;6,79536203382473;0,559195602689964;0,752554227328136;-5,99130257132946
"16771315";7,89272420324095;7,12270030703548;7,52822543825995;7,74516650012236;7,5585306261658;8,8323614418789;9,69865315663451;8,50520970457725;0,0160080904145614;0,285831781194966;-3,16137111754069
"16771317";6,69936219877727;5,73193633284285;5,6208853591085;6,43037179764722;9,39385899108265;9,41114557469053;8,74819411635668;5,04478842723373;0,455902424895645;0,684696482162602;-5,87896567747798
"16771318";5,49167527928428;6,39430908103168;5,83848077714062;6,7559184370424;5,92567135864402;5,94235196556057;5,27349723086072;5,19052403760015;0,300133233840034;0,565328241612753;-5,60859274144761
"16771356";6,43227276789266;5,88709662899289;6,7540029251755;6,42540095426439;6,06547396985631;7,67155717808291;8,22412234174799;6,2414731767602;0,197565549055041;0,478422721329663;-5,30272002953153
"16771428";3,19164834172969;3,32794168505479;3,37902360925268;3,50968440604632;4,21833703097097;4,40229351968474;4,23248160870343;3,53152029637621;0,184765020276062;0,468430174348466;-5,25137445440902
"16771430";7,242818048249;6,45569191302849;7,09405200153111;7,24697299003383;6,07039870405905;7,37493848214032;7,91840409873177;6,58422635002314;0,136691004097649;0,431644885218433;-5,0141493578755
"16771431";8,73984324031634;8,01156734482777;7,90710267139471;8,37109718186669;6,10566957094869;6,95709274602016;9,53333022827506;7,69124899011941;0,293220956222099;0,55917010945555;-5,59232653465181
"16771432";7,70779685769426;6,48219756051929;7,12489518049556;8,15366619230196;6,05921883045141;9,53100974118194;8,21448561991187;7,58564768241436;0,0270627538073802;0,320838180661309;-3,63165013001235
"16771433";5,01334706281328;4,00804647603212;5,14799932044938;4,9003011315013;4,78469183475999;6,21367657423181;7,89260735730703;4,67249311410561;0,0451484156945978;0,337517771316447;-4,08221058101127
"16771434";6,39212493067288;5,99803585689177;6,50255975413183;6,90040123691854;5,63111954045627;7,0730085371776;3,30437969324396;6,00292964415143;0,730669586571234;0,862410097307444;-6,10777810957206
"16771436";8,6799295585104;8,29104581866595;7,14667832038071;6,50815017642066;7,11164780422678;7,23154712462977;6,98328618073232;6,36717502659046;0,438194762696357;0,671840099015612;-5,85540872183671
"16771437";5,71917396851241;6,10984859477264;9,0489333462898;5,7535882320021;9,05437067896887;5,64351877617637;6,48014231929895;5,35276902554202;0,717427761288991;0,853956283839591;-6,10124957605558
"16771439";6,5818274908854;5,33950140759259;6,94541135240685;6,57823603078774;4,79172084285734;7,51717659270202;9,02024833508846;5,23753651080706;0,153235956237088;0,440855671470174;-5,10519948374593
"16771440";8,4184771190068;7,41773295797862;7,61342887526413;7,63521428883084;7,10335975116022;9,33193537486827;10,1438473443742;7,19780498872561;0,0221071526991632;0,305667832671192;-3,45132061895265
"16771441";6,82707292371203;5,51230859097038;6,10604883027444;6,47366372614694;5,108638489467;5,47194559560346;8,60332583876668;5,71917396851241;0,231058926817424;0,50846878260821;-5,42045217681963
"16771442";8,64889913831434;6,86540996557015;8,10392665558406;8,12896137194532;7,5095364997603;7,80513235641721;9,56463502635385;7,48955018696445;0,235729784000225;0,513064549213447;-5,43524613022955
"16771443";8,13036621813398;6,40688265610162;7,22213321218409;6,68422649395415;5,57083231168489;7,87439414600167;8,72041677200231;6,61060503193125;0,197417604026604;0,478422721329663;-5,30214892084786
"16771445";7,16081101664116;10,4458992585326;9,20239162848139;6,51160412503561;9,65814702361764;9,47132472892129;8,54444213838238;9,744574394546;0,574553664314867;0,763063716401091;-6,00489052017176
"16771446";6,3493400298805;5,2851280942194;5,07245682780844;5,70305183895349;3,65212667015658;4,07041967283177;2,91420299325636;7,80137445068355;0,500105265323419;0,714739164271273;-5,93188508377047
"16771447";4,91874038456398;4,54162199934398;4,93448108435688;10,3697265183173;7,49544948750565;3,83383699181772;6,48014231929895;4,36128232336714;0,101272993431267;0,401555617845711;-4,76970767091015
"16771448";6,36367605828206;8,17124365513451;6,13279634807196;9,23794928189573;4,20037529080384;3,42184725606818;3,05877487272149;8,6939320792704;0,152550934513833;0,440308511245353;-5,10165320733541
"16771450";8,59917197330219;8,51477325688727;8,25977124564688;8,87609917373796;6,57864772722136;8,91473925471496;9,96372408249376;8,01375046617606;0,137161775684311;0,431677962261682;-5,01690733313138
"16771451";9,2575598825982;7,00132900205054;7,47003703025045;7,58537454235006;6,54132957287797;8,65190174853403;5,67226592720873;7,20075005878127;0,692419070445942;0,840163453308463;-6,08789882923221
"16771452";4,96585038447446;4,13385570549004;8,6875841324243;5,20544480711493;4,62009549419176;10,6002257175765;2,91420299325636;6,18250502660298;0,442416593872417;0,674494088292297;-5,86115720954685
"16771453";7,41796304423851;7,34866722286626;8,12487954356665;6,59924699643386;6,50617142917084;8,41632890692485;7,77952167784339;6,03645696426127;0,656388648252983;0,819275093572901;-6,06620089501746
"16771454";7,19869805891931;6,28365859516478;6,82510789932076;7,30107053501226;5,98238496460337;5,81541801751418;7,21420873977823;6,56573220138362;0,27187435202278;0,542050247584909;-5,53885398714559
